action,video_title,video_link,author_name,author_link
liked,"Фліт - Моя Планета (2007)",https://youtube.com/watch?v=GjcyXan7Qxk,"FliT / ФЛІТ",https://youtube.com/channel/UCg_Iss_SXuK1kV-TOuQpXVg
liked,"KAVABANGA DEPO KOLIBRI - КОЛИБРИ (feat MIYAGI)",https://youtube.com/watch?v=yfoDRDJlCtw,"Артель Медиа",https://youtube.com/channel/UCVx0jso0fmjDqmnJ2iAKvUQ
liked,"Living with Purpose - The Open Minds Podcast with Jakob van de Wiel!",https://youtube.com/watch?v=kmPW-Ua4Rds,"The Open Mind Institute",https://youtube.com/channel/UCOEiodPc5UI5-o1jePVTIjQ
liked,"Nürnberg - Paharda (2020, Full Album)",https://youtube.com/watch?v=nNoNJmBEhLs,"Nürnberg",https://youtube.com/channel/UCtalx9o8x1qOzkk4_76DCdQ
liked,"20 of The Best Female Vocal Trance Tracks ( Andain, Sunlounger, Cerf Mitiska, Yuri Kane, Oceanlab )",https://youtube.com/watch?v=kzOyYpNghzg,"Radoslav Velinov",https://youtube.com/channel/UCWh4YRTDPHARzCM5xE2gw_w
liked,"Current Joys - A Different Age",https://youtube.com/watch?v=n1h1AOeVQ38,"Stumble on Tapes",https://youtube.com/channel/UCyyHOsTvUNVr9qdbZuM_j1w
liked,"sunrise house mix",https://youtube.com/watch?v=p4YOXmm839c,"Chris Luno",https://youtube.com/channel/UCjNpCOBtNDyk7kcs-wrX_dg
liked,"Daria Kolosova / September 1 / 4pm-5pm",https://youtube.com/watch?v=0oB97YhEukw,"HÖR BERLIN",https://youtube.com/channel/UCmfF7JZv26UUKyRedViGIlw
liked,"Justice Der - Covers [Full Album]",https://youtube.com/watch?v=mPymRFeTJa4,"STEEZYASFUCK",https://youtube.com/channel/UCsIg9WMfxjZZvwROleiVsQg
liked,"WALTZ DEGLI SCAFISTI | Vasco Brondi - Le luci della centrale elettrica | TERRA",https://youtube.com/watch?v=Mh0DzhlGTyA,"Vasco Brondi",https://youtube.com/channel/UCNipSQmjzZw5ZaNwV9Elw4w
liked,"Mac Miller - Surf (stripped back)",https://youtube.com/watch?v=V7WtQYLmwlI,"Eleni Drake",https://youtube.com/channel/UC1XsJvWtYkyubWToxhOdbWQ
liked,"trashcan sinatras - weightlifting",https://youtube.com/watch?v=hezQofamyUY,"jdimaria",https://youtube.com/channel/UC8i47463aBIqpjvEGzWH6FQ
liked,"Make Me Feel",https://youtube.com/watch?v=PetXM9jTsYQ,"AK - Topic",https://youtube.com/channel/UCuE7Z-WXsynz4A6prPeBWlQ
liked,"Dimension - Generator",https://youtube.com/watch?v=BeJzxeZ1j50,"UKF Drum & Bass",https://youtube.com/channel/UCr8oc-LOaApCXWLjL7vdsgw
liked,"Saint-Saëns - Dance Macabre - 2 pianos, 8 hands",https://youtube.com/watch?v=CczjnmvDsRU,"Dina Hadziomerovic",https://youtube.com/channel/UCPKc15vTFuc87HHJPiYBS6w
liked,"A. Piazzolla : Libertango ( improvisation) Marija Dojković & Andrej Djordjević",https://youtube.com/watch?v=a_yF8x7V9u8,"Dina Hadziomerovic",https://youtube.com/channel/UCPKc15vTFuc87HHJPiYBS6w
liked,"Ben Böhmer | Writing A Track From Scratch",https://youtube.com/watch?v=Wl8X9t99vP8,"Production Music Live",https://youtube.com/channel/UCkL_BZn7BoVGDa_OBi16hIw
liked,"Harrison Storm - With You (Official Video)",https://youtube.com/watch?v=7Hmc42gW_1Y,"Harrison Storm",https://youtube.com/channel/UCCD0NCGYWt6k1Dm2kmnRhtA
liked,"Turn any guitar into a Japanese koto",https://youtube.com/watch?v=xIyfg83myYc,"Max Hobbs",https://youtube.com/channel/UCti7dvu55ND8bOjPJ4oN7VQ
liked,"Neon Guitar Tip from John Mayer on Tiktok",https://youtube.com/watch?v=navD83-aLYs,"JohnMayer USA",https://youtube.com/channel/UC_wUDs3MiiRjKHQSjkzogLA
liked,"Avoure - ''U'' E.P. (Official Mix)",https://youtube.com/watch?v=AiCUbwzjzKA,"TECHNO HOUSE CDA",https://youtube.com/channel/UChUeApHtmZQBQMVi7w0hdAQ
liked,"Lost In Venus",https://youtube.com/watch?v=BCi5IApm0RY,"Oceanvs Orientalis - Topic",https://youtube.com/channel/UC6gKiM8AUPX1Ha86M4Y23Xw
liked,"Slowdive - Unreleased Songs [collection of demos]",https://youtube.com/watch?v=s1uFf8Qxu9I,"Slowdive Bootlegs",https://youtube.com/channel/UCZLH_jISyO_sS0les_WyDkA
liked,"The Observatory Episode 3 - Seven Lions / Crystal Skies",https://youtube.com/watch?v=Bb63Cj20YDo,"SEVENLIONSofficial",https://youtube.com/channel/UChVfER-3s533FTh8Uae0Rhg
liked,"Martin Roth - Empty Streets",https://youtube.com/watch?v=rRWyQIxUKUI,"martinroth _ official",https://youtube.com/channel/UClFSZy3PHiwsXY7acXavuaA
liked,"Prog Rock: How To Count Odd Meters (Odd Time Signatures)",https://youtube.com/watch?v=kffnwaHtfzg,"Rick Beato",https://youtube.com/channel/UCJquYOG5EL82sKTfH9aMA9Q
liked,"GeoM - Holding On (Marco Cirillo Chill & Out Remix)",https://youtube.com/watch?v=2mBDfDWiou4,"Marco Cirillo",https://youtube.com/channel/UChVcRWcHC0746xT9lIwc3xg
liked,"GeoM - Holding On (Housenick Remix)",https://youtube.com/watch?v=vOJiMzWRUbk,"Rezilienza",https://youtube.com/channel/UCNfjXxbFn-X6Gppd8trnuRA
liked,"How To Play By Ear With Chords",https://youtube.com/watch?v=rrIwKiZNFVM,"Aimee Nolte Music",https://youtube.com/channel/UCZIB_p5AgVVdxgkYWHeUy-Q
liked,"Jan Blomqvist - Elephant Shunned (Solee Remix)",https://youtube.com/watch?v=FnghTIX3jY0,"Jan Blomqvist",https://youtube.com/channel/UCAoNQvV7GbFixxDTxbpPAyQ
liked,"Moderat - Eating Hooks (Siriusmo Remix - Solomun Edit) [Monkeytown Records]",https://youtube.com/watch?v=d8mNj__1SMw,"Progressive Astronaut",https://youtube.com/channel/UC2baq5OSZVROQudkCRNgyLg
liked,"Burial & Four Tet - Nova",https://youtube.com/watch?v=ufGAn6ddT20,"hurfyd",https://youtube.com/channel/UCzeR0_RWnpNHe6y4DTLwE5Q
liked,"Music like Cigarettes After Sex | Similar Artists Playlist",https://youtube.com/watch?v=XaCMym6Km24,"Indie Playlists",https://youtube.com/channel/UCwLxgZHR8oDOzJXtXuSB_bA
liked,"Tears For Fears - Everybody Wants To Rule The World (Official Music Video)",https://youtube.com/watch?v=aGCdLKXNF3w,"TearsForFearsVEVO",https://youtube.com/channel/UCUeZg9WbtcvcfMzEbxIA5Cw
liked,"mxmtoon - in the darkness (official video)",https://youtube.com/watch?v=vwwg6I0zBqg,"mxmtoon",https://youtube.com/channel/UCtuYNnKhOOQL_H6F-EzUaZg
liked,"Will This Go Faster Than Light?",https://youtube.com/watch?v=EPsG8td7C5k,"Veritasium",https://youtube.com/channel/UCHnyfMqiRRG1u-2MsSQLbXA
liked,"Why Einstein Thought Nuclear Weapons Were Impossible",https://youtube.com/watch?v=HD3k1hgbUXQ,"Veritasium",https://youtube.com/channel/UCHnyfMqiRRG1u-2MsSQLbXA
liked,"Teho - Anything (Ceas remix)",https://youtube.com/watch?v=sI3F5DRHsMY,"Labo T.",https://youtube.com/channel/UCtbp1FuSC63PgDhGSTMenGQ
liked,"Luttrell - After All",https://youtube.com/watch?v=d38MsJg9xrk,"Anjunadeep",https://youtube.com/channel/UCbDgBFAketcO26wz-pR6OKA
liked,[deleted],https://youtube.com/watch?v=SSZOiq7-3mE,[deleted],[deleted]
liked,"10dens - Crown Fetch",https://youtube.com/watch?v=g14fjBZQEzw,"Michael Geelen",https://youtube.com/channel/UC9S9HNAET2IhZZ9gbL8seZQ
liked,"Khruangbin - Mordechai (Full Album)",https://youtube.com/watch?v=51aa2rlmaAE,"Nice Guys",https://youtube.com/channel/UCMmt12UKW571UWtJAgWkWqg
liked,"Dionysos - Coccinelle",https://youtube.com/watch?v=Kiy9seAzMEY,"Gold Finger",https://youtube.com/channel/UCO2st4uIHFRW9vfXPNgqTcg
liked,"Lane 8 - Road feat. Arctic Lake",https://youtube.com/watch?v=oHRrxtcm21Q,"This Never Happened",https://youtube.com/channel/UCozj7uHtfr48i6yX6vkJzsA
liked,"NTO - Invisible (Paul Kalkbrenner Remix)",https://youtube.com/watch?v=zqWDoGXJ9tM,"NTO",https://youtube.com/channel/UCGbyt2Lm2WlWULsMuhMeZvg
liked,"Adriatique & Marino Canal - Home (feat. Delhia De France)",https://youtube.com/watch?v=dB_pB2v1FZQ,"adriatique",https://youtube.com/channel/UC5CZUqABhpiQqCG97wABVrQ
liked,"2Pac ft Sade - Jezebel",https://youtube.com/watch?v=azwzZIZHXzk,"Billionaire Boys Club",https://youtube.com/channel/UCA9UZPxSlQ04Mx4arvBFwQw
liked,"I Am the Antichrist to You",https://youtube.com/watch?v=ignvw4zpCAg,"Kishi Bashi - Topic",https://youtube.com/channel/UCW3FwEI_iYWJ-AH_KScypHw
liked,"Кино - Альбом ""46""",https://youtube.com/watch?v=ZqJQi8l9n_Y,"Кино",https://youtube.com/channel/UCNeK8MkcAXiaL72-E4-q4AA
liked,"Транквилизатор",https://youtube.com/watch?v=__Mu1dQU3_E,"Kino - Topic",https://youtube.com/channel/UCL9NQ06h7I0CRUcGxPWMtkQ
liked,"All Web Clips from Galactic federation (Rick and Morty)",https://youtube.com/watch?v=u5l-zW-F65o,"Mafia Game Videos",https://youtube.com/channel/UCIFTZ7ZaP_6FqT5r-C_vKbA
liked,"HLADNO PIVO - Biološki sat (OFFICIAL VIDEO)",https://youtube.com/watch?v=PJrmYa5D2eo,"DubiSila",https://youtube.com/channel/UCR5_RbqBukOyJ9s4zrPCR0w
liked,"Laibach : Brat moj (My Brother) / Laibach Revisited",https://youtube.com/watch?v=Nl6bWvzLaHs,"Laibach",https://youtube.com/channel/UCE1VRNkKm2u6xI_No7SCKVQ
liked,"G-Eazy ""Free Porn, Cheap Drugs"" (Official Music Video)",https://youtube.com/watch?v=9xLIR2Udijc,"G-Eazy",https://youtube.com/channel/UCBkNpeyvBO2TdPGVC_PsPUA
liked,"girl in red - we fell in love in october (lyrics)",https://youtube.com/watch?v=lEyezGIQK8Y,"TikTokTunes",https://youtube.com/channel/UC9EgazNjxm-_3eydGQR45rQ
liked,"How To Transpose A Song To Any Key",https://youtube.com/watch?v=gpQR9INgMmg,"Aimee Nolte Music",https://youtube.com/channel/UCZIB_p5AgVVdxgkYWHeUy-Q
liked,"Why *Those* Four Chords Are Everywhere",https://youtube.com/watch?v=d46gO5FUh-g,"12tone",https://youtube.com/channel/UCTUtqcDkzw7bisadh6AOx5w
liked,"Windows XP startup sound - negative harmony",https://youtube.com/watch?v=iyOfU_RaAXg,"Bleu Orb",https://youtube.com/channel/UCjrAXRqNbiCufB0NWHLnsAA
liked,"Billy Childs Ensemble - Into the Light",https://youtube.com/watch?v=526L1MPq0vI,"fredr1c",https://youtube.com/channel/UCodko9UWE6oNf78aidASj-A
liked,"Jacob Collier Blue Note Post Show And Duet",https://youtube.com/watch?v=pK_k-4AdzyE,"Aimee Nolte Music",https://youtube.com/channel/UCZIB_p5AgVVdxgkYWHeUy-Q
liked,"L'uomo in smart",https://youtube.com/watch?v=b11Zy2nkBxA,"Gnometto band - Topic",https://youtube.com/channel/UCL1eI03WzovPMZxKfyafMpg
liked,"Zanski – Hesitate",https://youtube.com/watch?v=H4DQLOEskeY,"Aviencloud",https://youtube.com/channel/UCKioNqOX_kOCLcSIWPL_lxQ
liked,"Cesária Evora - Petit pays (Official Video)",https://youtube.com/watch?v=DeLUGn7qYP8,"CesariaEvoraVEVO",https://youtube.com/channel/UCPyouym5f2nAVJiGdjI3-Bg
liked,"Mendum & Abandoned - Voyage (Feat. DNAKM) [NCS Release]",https://youtube.com/watch?v=uzwUNS0IjC8,"NoCopyrightSounds",https://youtube.com/channel/UC_aEa8K-EOJ3D6gOs7HcyNg
liked,"NEVERNE BEBE - KUĆA ZA SPAS (OFFICIAL VIDEO)",https://youtube.com/watch?v=xFQFjK9ac48,"SevenSky",https://youtube.com/channel/UCKtQc0hv5MtyxMwq76uPmaA
liked,"The cult of the written score (Academic dubstep, and how sheet music affects how we listen to music)",https://youtube.com/watch?v=KA6mkg0KNco,"Adam Neely",https://youtube.com/channel/UCnkp4xDOwqqJD7sSM3xdUiQ
liked,"Japanese Music Notation (shakuhachi music)",https://youtube.com/watch?v=CpJPnCaIy80,"Adam Neely",https://youtube.com/channel/UCnkp4xDOwqqJD7sSM3xdUiQ
liked,"Stevie Wonder   Spain   Live London 2008   480 x 360",https://youtube.com/watch?v=Jh39A4ndYg0,"Joaquín Rodrigo Ed.",https://youtube.com/channel/UCWHHhwlc4_Ok_1iRVCKnDYQ
liked,"Nikolai Kapustin performing Impromptu, op. 66, no. 2",https://youtube.com/watch?v=Yn9fTO7zp5Q,"nkwebmaster",https://youtube.com/channel/UCQBMLGT5NzAg7RIQEsgB88g
liked,"Chick Corea And Return To Forever / 500 Miles High",https://youtube.com/watch?v=UD21FG2Nmcw,"gattenshouchi",https://youtube.com/channel/UCsjOMOLsjIPwD5JgzO5dVEA
liked,"Erik Satie ~1893~ Vexations",https://youtube.com/watch?v=sKKxt4KacRo,"Erik Satie",https://youtube.com/channel/UC0ml7woQkyxsdlMjs3d-bTA
liked,"The Space In Between",https://youtube.com/watch?v=uzsYxrOdfrU,"Janek Gwizdala - Topic",https://youtube.com/channel/UCgCTZp8ls0IhI4sqKm5vTpg
liked,"Julia Fischer - Tchaikovsky - Violin Concerto in D major, Op 35",https://youtube.com/watch?v=ovFPKu00cCc,"Classical Vault 1",https://youtube.com/channel/UCsOvFiAws5ENZNs_mI34GnQ
liked,[deleted],https://youtube.com/watch?v=g3ktv7kPbUs,[deleted],[deleted]
liked,"Be My Babe - Soundtrack aus dem Film Dirty Dancing",https://youtube.com/watch?v=dOOlG3RLCiU,"farmkind1",https://youtube.com/channel/UCbLqOxqcySyRSaMBeKKxYKA
liked,"Lontano dagli occhi",https://youtube.com/watch?v=7-4l2fxKxxk,"Sergio Endrigo - Topic",https://youtube.com/channel/UCmOLlak9dUBtTLaJ6cQ8Svw
liked,"Manuel Agnelli - Video Games ft. Rodrigo D'Erasmo",https://youtube.com/watch?v=8LMpBp8c_oc,"ManuelAgnelliVEVO",https://youtube.com/channel/UC_3LbElvqJmvlFY2XLAFZrQ
liked,"What are Slash Chords? | Q+A",https://youtube.com/watch?v=f9eoD_dR4fA,"Adam Neely",https://youtube.com/channel/UCnkp4xDOwqqJD7sSM3xdUiQ
liked,"How to count 32nd notes? | Q+A",https://youtube.com/watch?v=vDoPRaND_3k,"Adam Neely",https://youtube.com/channel/UCnkp4xDOwqqJD7sSM3xdUiQ
liked,"Moonlight video with demo audio",https://youtube.com/watch?v=3LKyiY7xH6I,"Alnilam",https://youtube.com/channel/UCBZtWdsIolQwCtJ9bcBoitQ
liked,"Tigran Hamasyan - Drip  (Berklee Middle Eastern Fusion Ensemble Studio Recording)",https://youtube.com/watch?v=z7j7bdEPSd0,"Berklee College of Music",https://youtube.com/channel/UCS3dfr0uOIC6OP-rSECVPMA
liked,"Snarky Puppy - Lingus (We Like It Here)",https://youtube.com/watch?v=L_XJ_s5IsQc,"GroundUP Music NYC",https://youtube.com/channel/UCPl2RYo0lLLqj8RaEADYclg
liked,"Sungazer - ELECTRO (animation by Ben Levin)",https://youtube.com/watch?v=CZG7VHNkeh8,"Adam Neely",https://youtube.com/channel/UCnkp4xDOwqqJD7sSM3xdUiQ
liked,"Bill Evans - You Must Believe In Spring",https://youtube.com/watch?v=FTlKzkdtW9I,"Pasriv",https://youtube.com/channel/UCPRIwjLIFF3O4FYFh84oGRg
liked,"Making an ENTIRE album in 24 Hours (Beautiful and Tragic)",https://youtube.com/watch?v=ZixZYu1L_mk,"Adam Neely",https://youtube.com/channel/UCnkp4xDOwqqJD7sSM3xdUiQ
liked,"My Favorite Things",https://youtube.com/watch?v=jm0A8i5sRic,"Alex Paino",https://youtube.com/channel/UCp7dZb71mdzipdpF3ljvFdw
liked,"Jordan Ward – Okok (Hibachi)",https://youtube.com/watch?v=BWdv26whNU0,"Palétte Music",https://youtube.com/channel/UCx9sVjT6kNuMHIq36IcA-LA
liked,[deleted],https://youtube.com/watch?v=b3oi174RAiI,[deleted],[deleted]
liked,"Dream Theater - ""Pull Me Under""",https://youtube.com/watch?v=SGRgAULYgWE,"TheBlackbird012",https://youtube.com/channel/UCrwl1dMtTL50h1iw_gEPFUQ
liked,"Metronomy - Metronomy Forever (ÁLBUM COMPLETO)",https://youtube.com/watch?v=1ka_hSK4Dms,"Ivan Lucas",https://youtube.com/channel/UCa3MORgID6C9fg1UuQhh6Kw
liked,"Caribou - Sun (Kastis Torrau & Arnas D Remix)",https://youtube.com/watch?v=f-qof_oiF0M,"KlasikTunes",https://youtube.com/channel/UCbE4HeeJBSfrjDvvzVhzILQ
liked,"CARIBOU - Can't Do Without You (Extended Mix)",https://youtube.com/watch?v=1P5w4pGSP0U,"CaribouVideos",https://youtube.com/channel/UCBvCrmhpqZpDdyy4f4uwVXA
liked,"Rita Payés i Elisabeth Roma - Melodia Sentimental",https://youtube.com/watch?v=w48_aIqs3qQ,"Rita Payés",https://youtube.com/channel/UCYPbYGqAXm8gaYGVY-ANVXA
liked,"Hania Rani – Live from Studio S2",https://youtube.com/watch?v=kFRdoYfZYUY,"Gondwana Records",https://youtube.com/channel/UCkpuDtzkZdavEqgXzLr9-Uw
disliked,"Gary Clark Jr - This Land [Official Music Video]",https://youtube.com/watch?v=9KgNaRQ_J-c,"garyclarkjr",https://youtube.com/channel/UCqOvoj8ToHKN5YzyBGZCgUQ
liked,"Andrea Laszlo De Simone - Conchiglie",https://youtube.com/watch?v=QbxvpznBMuQ,"andrea laszlo de simone",https://youtube.com/channel/UCkMlZa-h37Rxf-skuWX7-fw
liked,"Jonathan Bree - You're So Cool",https://youtube.com/watch?v=gxRq23qVE8A,"Lil' Chief Records",https://youtube.com/channel/UCGIQxn4fW80bIvFL1neNQEg
liked,"French 79 - Hometown [Official Video]",https://youtube.com/watch?v=yAv5pLO37mE,"French 79",https://youtube.com/channel/UCKTF0GFef9h5JxpkFZiNAqA
liked,"An Analog Guy in a Digital World",https://youtube.com/watch?v=v9gUAFXmu10,"Martin Roth - Topic",https://youtube.com/channel/UCIr-Uihz7OnUpRAnK_c8qFw
liked,"Teho - Space Explorers (Original mix)",https://youtube.com/watch?v=DgG3k6SzD9M,"Labo T.",https://youtube.com/channel/UCtbp1FuSC63PgDhGSTMenGQ
liked,"Worakls - Best of #1 (Original & Remix)",https://youtube.com/watch?v=zeVZjn6LwSk,"FadingVitals",https://youtube.com/channel/UCB7ddm7LwEm2WtP5maZ1_CQ
liked,"Soleil de plomb",https://youtube.com/watch?v=ZApzNtleBXg,"Worakls - Topic",https://youtube.com/channel/UCIXXU6Ag0DMhte-I0AQkTpA
liked,"Mahmut Orhan - Vesaire (Boral Kibil Remix)",https://youtube.com/watch?v=NOpuoz0fylg,"anwa music",https://youtube.com/channel/UCmcD5xy3TbKOx9ovdKLsJdw
liked,"For the Damaged . . Chopin - Dramatic Piano Tutorial [hard] + Piano Sheet",https://youtube.com/watch?v=leLilCWeprs,"Rafał Bienias",https://youtube.com/channel/UC6_BQ4E666iV_xaEtYkZ3pg
liked,"Natalie Taylor - Surrender (Kina Remix - Official Audio)",https://youtube.com/watch?v=V66eTTBjAIk,"NatalieTaylorVEVO",https://youtube.com/channel/UCtjQQJBd_LnrofNxwvqyr4Q
liked,"Sparite tutti",https://youtube.com/watch?v=pmL1vX2rVWc,"Andrea Laszlo De Simone - Topic",https://youtube.com/channel/UChaYTnFkjH6JuS5219MmoEg
liked,"Madredeus ao Vivo - O Porto (Live)",https://youtube.com/watch?v=ATtW5uSYLmU,"pmrbrito",https://youtube.com/channel/UCYpXMw4_e0PBmCYQvryNPPw
liked,"Andrea Laszlo De Simone | ""Perdutamente""",https://youtube.com/watch?v=M7nNyHlg-Qs,"andrea laszlo de simone",https://youtube.com/channel/UCkMlZa-h37Rxf-skuWX7-fw
liked,"Mojoman ft Miyoki & Veela - Crystal Clear [FREE DOWNLOAD]",https://youtube.com/watch?v=9yKEIKENSqo,"VEELA",https://youtube.com/channel/UC5HXHBQGn_LCMvDImau2vYw
liked,"shallou x Kasbo - Find (with Cody Lovaas) | Nomad Series",https://youtube.com/watch?v=c3gqG_vbjp8,"Shallou",https://youtube.com/channel/UCkAYL8bMzOvKxzCCkR74mdA
liked,"London Grammar - Wasting My Young Years (Fading Soul Remix)",https://youtube.com/watch?v=APiOE0Rtg50,"Moose",https://youtube.com/channel/UCrtfRcVBw6BWRQ-xkySgi_A
liked,"KINO - Spokoynaya Noch' (Calm Night) Спокойная ночь",https://youtube.com/watch?v=SOYkG5VMhp8,"illismi",https://youtube.com/channel/UCBqubY4zaXl3NwGLrx4mkcg
liked,"Виктор Цой — Спокойная ночь",https://youtube.com/watch?v=-PGP5vshfbQ,"givingtree888",https://youtube.com/channel/UCQMb56Vt8mxR3ABgHLcwOKA
liked,"Ｖｉｋｔｏｒ　Ｔｓｏｉ (Best songs) Виктор Цой",https://youtube.com/watch?v=aiY3gHELPzM,"КАЕФ FM",https://youtube.com/channel/UCbFgcBUC5PyEOQeAz85Gcxw
liked,"Web Scraping with Python: Ecommerce Product Pages. In Depth including troubleshooting",https://youtube.com/watch?v=nCuPv3tf2Hg,"John Watson Rooney",https://youtube.com/channel/UC8tgRQ7DOzAbn9L7zDL8mLg
liked,"Linda Bjedi.Koncert ne F.Maxhor K.413 Per piano e orkester.",https://youtube.com/watch?v=2PKrfT2P2mE,"Tɪᴍ Dᴏᴋᴀ",https://youtube.com/channel/UCLCOQ5KHoL79AiOJNnn9EEA
liked,"Go Get It",https://youtube.com/watch?v=G8M5kq-pujw,"Slowdive - Topic",https://youtube.com/channel/UC2o9vA6xBUQE6Tmk86oYQig
liked,"Beautiful Soup Tutorial - Web Scraping in Python",https://youtube.com/watch?v=87Gx3U0BDlo,"freeCodeCamp.org",https://youtube.com/channel/UC8butISFwT-Wl7EV0hUK0BQ
liked,"КИНО | СПОКОЙНАЯ НОЧЬ",https://youtube.com/watch?v=Ukr23957aus,"mrPhakel",https://youtube.com/channel/UCCh2eZeCqeHOfTfbuZ1g2AA
liked,"First Aid Kit - Emmylou (Official Video)",https://youtube.com/watch?v=PC57z-oDPLs,"FirstAidKitVEVO",https://youtube.com/channel/UCMV41gD04aZot3TmN0PFHsQ
liked,"Tracking Form Submissions in Google Analytics (GA) Using Webflow + Google Tag Manager (GTM)",https://youtube.com/watch?v=C_qBQhH4-4k,"Sygnal Technology",https://youtube.com/channel/UCEFM_oaX8mG-O4EgqVY7b3w
liked,"shallou - Truth | Nomad Series",https://youtube.com/watch?v=0DZKc96T-RU,"Shallou",https://youtube.com/channel/UCkAYL8bMzOvKxzCCkR74mdA
liked,"Shallou - Chill At Home Mix: Episode 2 (Room Service Set via Chill Nation)",https://youtube.com/watch?v=mYMV2RXsTLc,"Shallou",https://youtube.com/channel/UCkAYL8bMzOvKxzCCkR74mdA
liked,"shallou - count on (feat. colin)",https://youtube.com/watch?v=T8XEXOvOPM0,"Shallou",https://youtube.com/channel/UCkAYL8bMzOvKxzCCkR74mdA
liked,"How to use ADB and scrcpy to interact with your Android phone",https://youtube.com/watch?v=0Anz2Y2O4Tk,"Engineer Man",https://youtube.com/channel/UCrUL8K81R4VBzm-KOYwrcxQ
liked,"Say What You Want",https://youtube.com/watch?v=FmpJAelUiAI,"Safinteam - Topic",https://youtube.com/channel/UCWQjMOmZUJcjBuBPemaKuDg
liked,"Illenium & Said The Sky - Sad Songs (Lyrics) ft. Annika Wells",https://youtube.com/watch?v=aZBimcUTUw4,"WaveMusic",https://youtube.com/channel/UCbuK8xxu2P_sqoMnDsoBrrg
liked,"Galleaux - Tether Me (Lyrics) (From Lucifer Season 5)",https://youtube.com/watch?v=nLbXAiF80aY,"Authentic Music",https://youtube.com/channel/UCmtiVuZJJU2A9CT7zOt7VRQ
liked,"Lou Reed - Berlin (Official Audio)",https://youtube.com/watch?v=Wo9nZEalABQ,"LouReedVEVO",https://youtube.com/channel/UC5J-utqOg4GnsFlDflgXdrw
liked,"Best Of Julie Thompson | Top Released Tracks | Vocal Trance Mix",https://youtube.com/watch?v=y9kEkjyblFc,"Damian Sulewski",https://youtube.com/channel/UC1hHNLoQAr_5n2I-wHqE0Kw
liked,"Shallou - Begin (feat. Wales)",https://youtube.com/watch?v=iVTqxdEXFkA,"MrSuicideSheep",https://youtube.com/channel/UC5nc_ZtjKW1htCVZVRxlQAQ
liked,"Sheryl Crow - Behind Blue Eyes",https://youtube.com/watch?v=lLdAjfa70TY,"S0ns0fAnarchy",https://youtube.com/channel/UCLOiF2CTJDm4q4OOYOvhGHQ
liked,"CCCP - Annarella (official videoclip)",https://youtube.com/watch?v=rykdYjE1rNQ,"Vittorio Poli",https://youtube.com/channel/UCvQADbaNDV6S489xyuwB_JQ
liked,"Forma E Sostanza",https://youtube.com/watch?v=lIJgBNuG-3Q,"C.S.I - Topic",https://youtube.com/channel/UCzOVOUjBQS5LzVB0s3VadBg
liked,"Stefano Rosso - Una storia disonesta",https://youtube.com/watch?v=jdI3uSjKE34,"barsanti",https://youtube.com/channel/UC6oVFL8Jw1KR1bDpOQou6Wg
liked,"un uomo in mare Bandabardo",https://youtube.com/watch?v=qrlJ7oDWRss,"Ste Rouge",https://youtube.com/channel/UCLJBJq-hU60EqVnmyEOmT_Q
liked,"The Zen Circus - Catene (Official Video)",https://youtube.com/watch?v=Vv3R3VcvLSA,"TheZenCircus",https://youtube.com/channel/UCDvQxWZqH3DgeyKBNotgPsA
liked,"Appino - Rockstar (Official Audio)",https://youtube.com/watch?v=DlLzw00nVqA,"TheZenCircus",https://youtube.com/channel/UCDvQxWZqH3DgeyKBNotgPsA
liked,"Fabrizio De Andrè - Un Matto (testo + audio originale)",https://youtube.com/watch?v=4pAFh7vnaxw,"Giulia",https://youtube.com/channel/UCy4bmm46vTUY5eg1VHVc51g
liked,"Paolo Buonvino & Skin - Renaissance (Music From ""Medici Masters of Florence"" Tv Series)",https://youtube.com/watch?v=TETgHZf6ho0,"PaoloBuonvinoVEVO",https://youtube.com/channel/UCTkfZMMPenncVYhlh6Obsnw
disliked,"How to Add Popup to Webflow (2021)",https://youtube.com/watch?v=4MQk24yVUQQ,"Elfsight",https://youtube.com/channel/UCce7YoiTchfPcVI-M9sbuzA
liked,"Cracker - Turn On Tune In Drop Out",https://youtube.com/watch?v=5woFxnekqo8,"CrackerVEVO",https://youtube.com/channel/UCgfZ8CTnuymvi-ppXYS60fQ
liked,"Thievery Corporation - Saudade [Full Album Stream]",https://youtube.com/watch?v=54ioUruxkOw,"Thievery Corporation",https://youtube.com/channel/UCzFpkcvn4ulINJsS5SpLaJQ
liked,"Somebody Else",https://youtube.com/watch?v=ssF-hrwAHHc,"The 1975 - Topic",https://youtube.com/channel/UCNrTdctAV0JMT7RBQvpA5lw
liked,"Shallou, Daya - Older",https://youtube.com/watch?v=3RyRXSNA2iA,"ShallouVEVO",https://youtube.com/channel/UCs5_GcZEM4OnReLc9viY6dw
liked,"505 lyrics - Arctic Monkeys",https://youtube.com/watch?v=iV5VKdcQOJE,"Laurabug123",https://youtube.com/channel/UCaMSPlXrSsjsTpoVO_7XLUQ
liked,"This Modern Love",https://youtube.com/watch?v=gpyXaICxTuI,"Bloc Party - Topic",https://youtube.com/channel/UC8WZEmES6UN3w_J2XQQVm-w
liked,"Metronomy - The Bay (Official Video)",https://youtube.com/watch?v=9PnOG67flRA,"Metronomy",https://youtube.com/channel/UCtpiIBHg_cbAIm9N-7SabOw
